0.0059375,0,-0.0059375,0,0.011875,0,-0.011875
0.0060625,0,-0.0060625,0,0.012125,0,-0.012125
0.0061875,0,-0.0061875,0,0.012375,0,-0.012375
0.0063125,0,-0.0063125,0,0.012625,0,-0.012625
0.0064375,0,-0.0064375,0,0.012875,0,-0.012875
0.0065625,0,-0.0065625,0,0.013125,0,-0.013125
0.0066875,0,-0.0066875,0,0.013375,0,-0.013375
0.0068125,0,-0.0068125,0,0.013625,0,-0.013625
0.0069375,0,-0.0069375,0,0.013875,0,-0.013875
0.0070625,0,-0.0070625,0,0.014125,0,-0.014125
0.0071875,0,-0.0071875,0,0.014375,0,-0.014375
0.0073125,0,-0.0073125,0,0.014625,0,-0.014625
0.0074375,0,-0.0074375,0,0.014875,0,-0.014875
0.0075625,0,-0.0075625,0,0.015125,0,-0.015125
0.0076875,0,-0.0076875,0,0.015375,0,-0.015375
0.0078125,0,-0.0078125,0,0.015625,0,-0.015625
0.0079375,0,-0.0079375,0,0.015875,0,-0.015875
0.0080625,0,-0.0080625,0,0.016125,0,-0.016125
0.0081875,0,-0.0081875,0,0.016375,0,-0.016375
0.0083125,0,-0.0083125,0,0.016625,0,-0.016625
0.0084375,0,-0.0084375,0,0.016875,0,-0.016875
0.0085625,0,-0.0085625,0,0.017125,0,-0.017125
0.0086875,0,-0.0086875,0,0.017375,0,-0.017375
0.0088125,0,-0.0088125,0,0.017625,0,-0.017625
0.0089375,0,-0.0089375,0,0.017875,0,-0.017875
0.0090625,0,-0.0090625,0,0.018125,0,-0.018125
0.0091875,0,-0.0091875,0,0.018375,0,-0.018375
0.0093125,0,-0.0093125,0,0.018625,0,-0.018625
0.0094375,0,-0.0094375,0,0.018875,0,-0.018875
0.0095625,0,-0.0095625,0,0.019125,0,-0.019125
0.0096875,0,-0.0096875,0,0.019375,0,-0.019375
0.0098125,0,-0.0098125,0,0.019625,0,-0.019625
0.0099375,0,-0.0099375,0,0.019875,0,-0.019875
0.010063,0,-0.010063,0,0.020125,0,-0.020125
0.010188,0,-0.010188,0,0.020375,0,-0.020375
0.010313,0,-0.010313,0,0.020625,0,-0.020625
0.010438,0,-0.010438,0,0.020875,0,-0.020875
0.010563,0,-0.010563,0,0.021125,0,-0.021125
0.010688,0,-0.010688,0,0.021375,0,-0.021375
0.010813,0,-0.010813,0,0.021625,0,-0.021625
0.010938,0,-0.010938,0,0.021875,0,-0.021875
0.011063,0,-0.011063,0,0.022125,0,-0.022125
0.011188,0,-0.011188,0,0.022375,0,-0.022375
0.011313,0,-0.011313,0,0.022625,0,-0.022625
0.011438,0,-0.011438,0,0.022875,0,-0.022875
0.011563,0,-0.011563,0,0.023125,0,-0.023125
0.011688,0,-0.011688,0,0.023375,0,-0.023375
0.011813,0,-0.011813,0,0.023625,0,-0.023625
0.011938,0,-0.011938,0,0.023875,0,-0.023875
0.012063,0,-0.012063,0,0.024125,0,-0.024125
0.012188,0,-0.012188,0,0.024375,0,-0.024375
0.012313,0,-0.012313,0,0.024625,0,-0.024625
0.012438,0,-0.012438,0,0.024875,0,-0.024875
0.012563,0,-0.012563,0,0.025125,0,-0.025125
0.012688,0,-0.012688,0,0.025375,0,-0.025375
0.012813,0,-0.012813,0,0.025625,0,-0.025625
0.012938,0,-0.012938,0,0.025875,0,-0.025875
0.013063,0,-0.013063,0,0.026125,0,-0.026125
0.013188,0,-0.013188,0,0.026375,0,-0.026375
0.013313,0,-0.013313,0,0.026625,0,-0.026625
0.013438,0,-0.013438,0,0.026875,0,-0.026875
0.013563,0,-0.013563,0,0.027125,0,-0.027125
0.013688,0,-0.013688,0,0.027375,0,-0.027375
0.013813,0,-0.013813,0,0.027625,0,-0.027625
0.013938,0,-0.013938,0,0.027875,0,-0.027875
0.014063,0,-0.014063,0,0.028125,0,-0.028125
0.014188,0,-0.014188,0,0.028375,0,-0.028375
0.014313,0,-0.014313,0,0.028625,0,-0.028625
0.014438,0,-0.014438,0,0.028875,0,-0.028875
0.014563,0,-0.014563,0,0.029125,0,-0.029125
0.014688,0,-0.014688,0,0.029375,0,-0.029375
0.014813,0,-0.014813,0,0.029625,0,-0.029625
0.014938,0,-0.014938,0,0.029875,0,-0.029875
0.015063,0,-0.015063,0,0.030125,0,-0.030125
0.015188,0,-0.015188,0,0.030375,0,-0.030375
0.015313,0,-0.015313,0,0.030625,0,-0.030625
0.015438,0,-0.015438,0,0.030875,0,-0.030875
0.015563,0,-0.015563,0,0.031125,0,-0.031125
0.015688,0,-0.015688,0,0.031375,0,-0.031375
0.015813,0,-0.015813,0,0.031625,0,-0.031625
0.015938,0,-0.015938,0,0.031875,0,-0.031875
0.016063,0,-0.016063,0,0.032125,0,-0.032125
0.016188,0,-0.016188,0,0.032375,0,-0.032375
0.016313,0,-0.016313,0,0.032625,0,-0.032625
0.016438,0,-0.016438,0,0.032875,0,-0.032875
0.016563,0,-0.016563,0,0.033125,0,-0.033125
0.016688,0,-0.016688,0,0.033375,0,-0.033375
0.016813,0,-0.016813,0,0.033625,0,-0.033625
0.016938,0,-0.016938,0,0.033875,0,-0.033875
0.017063,0,-0.017063,0,0.034125,0,-0.034125
0.017188,0,-0.017188,0,0.034375,0,-0.034375
0.017313,0,-0.017313,0,0.034625,0,-0.034625
0.017438,0,-0.017438,0,0.034875,0,-0.034875
0.017563,0,-0.017563,0,0.035125,0,-0.035125
0.017688,0,-0.017688,0,0.035375,0,-0.035375
0.017813,0,-0.017813,0,0.035625,0,-0.035625
0.017938,0,-0.017938,0,0.035875,0,-0.035875
0.018063,0,-0.018063,0,0.036125,0,-0.036125
0.018188,0,-0.018188,0,0.036375,0,-0.036375
0.018313,0,-0.018313,0,0.036625,0,-0.036625
0.018438,0,-0.018438,0,0.036875,0,-0.036875
0.018563,0,-0.018563,0,0.037125,0,-0.037125
0.018688,0,-0.018688,0,0.037375,0,-0.037375
0.018813,0,-0.018813,0,0.037625,0,-0.037625
0.018938,0,-0.018938,0,0.037875,0,-0.037875
0.019063,0,-0.019063,0,0.038125,0,-0.038125
0.019188,0,-0.019188,0,0.038375,0,-0.038375
0.019313,0,-0.019313,0,0.038625,0,-0.038625
0.019438,0,-0.019438,0,0.038875,0,-0.038875
0.019563,0,-0.019563,0,0.039125,0,-0.039125
0.019688,0,-0.019688,0,0.039375,0,-0.039375
0.019813,0,-0.019813,0,0.039625,0,-0.039625
0.019938,0,-0.019938,0,0.039875,0,-0.039875
0.020063,0,-0.020063,0,0.040125,0,-0.040125
0.020188,0,-0.020188,0,0.040375,0,-0.040375
0.020313,0,-0.020313,0,0.040625,0,-0.040625
0.020438,0,-0.020438,0,0.040875,0,-0.040875
0.020563,0,-0.020563,0,0.041125,0,-0.041125
0.020688,0,-0.020688,0,0.041375,0,-0.041375
0.020813,0,-0.020813,0,0.041625,0,-0.041625
0.020938,0,-0.020938,0,0.041875,0,-0.041875
0.021063,0,-0.021063,0,0.042125,0,-0.042125
0.021188,0,-0.021188,0,0.042375,0,-0.042375
0.021313,0,-0.021313,0,0.042625,0,-0.042625
0.021438,0,-0.021438,0,0.042875,0,-0.042875
0.021563,0,-0.021563,0,0.043125,0,-0.043125
0.021688,0,-0.021688,0,0.043375,0,-0.043375
0.021813,0,-0.021813,0,0.043625,0,-0.043625
0.021938,0,-0.021938,0,0.043875,0,-0.043875
0.022063,0,-0.022063,0,0.044125,0,-0.044125
0.022188,0,-0.022188,0,0.044375,0,-0.044375
0.022313,0,-0.022313,0,0.044625,0,-0.044625
0.022438,0,-0.022438,0,0.044875,0,-0.044875
0.022563,0,-0.022563,0,0.045125,0,-0.045125
0.022688,0,-0.022688,0,0.045375,0,-0.045375
0.022813,0,-0.022813,0,0.045625,0,-0.045625
0.022938,0,-0.022938,0,0.045875,0,-0.045875
0.023063,0,-0.023063,0,0.046125,0,-0.046125
0.023188,0,-0.023188,0,0.046375,0,-0.046375
0.023313,0,-0.023313,0,0.046625,0,-0.046625
0.023438,0,-0.023438,0,0.046875,0,-0.046875
0.023563,0,-0.023563,0,0.047125,0,-0.047125
0.023688,0,-0.023688,0,0.047375,0,-0.047375
0.023813,0,-0.023813,0,0.047625,0,-0.047625
0.023938,0,-0.023938,0,0.047875,0,-0.047875
0.024063,0,-0.024063,0,0.048125,0,-0.048125
0.024188,0,-0.024188,0,0.048375,0,-0.048375
0.024313,0,-0.024313,0,0.048625,0,-0.048625
0.024438,0,-0.024438,0,0.048875,0,-0.048875
0.024563,0,-0.024563,0,0.049125,0,-0.049125
0.024688,0,-0.024688,0,0.049375,0,-0.049375
0.024813,0,-0.024813,0,0.049625,0,-0.049625
0.024938,0,-0.024938,0,0.049875,0,-0.049875
0.025063,0,-0.025063,0,0.050125,0,-0.050125
0.025188,0,-0.025188,0,0.050375,0,-0.050375
0.025313,0,-0.025313,0,0.050625,0,-0.050625
0.025438,0,-0.025438,0,0.050875,0,-0.050875
0.025563,0,-0.025563,0,0.051125,0,-0.051125
0.025688,0,-0.025688,0,0.051375,0,-0.051375
0.025813,0,-0.025813,0,0.051625,0,-0.051625
0.025938,0,-0.025938,0,0.051875,0,-0.051875
0.026063,0,-0.026063,0,0.052125,0,-0.052125
0.026188,0,-0.026188,0,0.052375,0,-0.052375
0.026313,0,-0.026313,0,0.052625,0,-0.052625
0.026438,0,-0.026438,0,0.052875,0,-0.052875
0.026563,0,-0.026563,0,0.053125,0,-0.053125
0.026688,0,-0.026688,0,0.053375,0,-0.053375
0.026813,0,-0.026813,0,0.053625,0,-0.053625
0.026938,0,-0.026938,0,0.053875,0,-0.053875
0.027063,0,-0.027063,0,0.054125,0,-0.054125
0.027188,0,-0.027188,0,0.054375,0,-0.054375
0.027313,0,-0.027313,0,0.054625,0,-0.054625
0.027438,0,-0.027438,0,0.054875,0,-0.054875
0.027563,0,-0.027563,0,0.055125,0,-0.055125
0.027688,0,-0.027688,0,0.055375,0,-0.055375
0.027813,0,-0.027813,0,0.055625,0,-0.055625
0.027938,0,-0.027938,0,0.055875,0,-0.055875
0.028063,0,-0.028063,0,0.056125,0,-0.056125
0.028188,0,-0.028188,0,0.056375,0,-0.056375
0.028313,0,-0.028313,0,0.056625,0,-0.056625
0.028438,0,-0.028438,0,0.056875,0,-0.056875
0.028563,0,-0.028563,0,0.057125,0,-0.057125
0.028688,0,-0.028688,0,0.057375,0,-0.057375
0.028813,0,-0.028813,0,0.057625,0,-0.057625
0.028938,0,-0.028938,0,0.057875,0,-0.057875
0.029063,0,-0.029063,0,0.058125,0,-0.058125
0.029188,0,-0.029188,0,0.058375,0,-0.058375
0.029313,0,-0.029313,0,0.058625,0,-0.058625
0.029438,0,-0.029438,0,0.058875,0,-0.058875
0.029563,0,-0.029563,0,0.059125,0,-0.059125
0.029688,0,-0.029688,0,0.059375,0,-0.059375
0.029813,0,-0.029813,0,0.059625,0,-0.059625
0.029938,0,-0.029938,0,0.059875,0,-0.059875
0.030063,0,-0.030063,0,0.060125,0,-0.060125
0.030188,0,-0.030188,0,0.060375,0,-0.060375
0.030313,0,-0.030313,0,0.060625,0,-0.060625
0.030438,0,-0.030438,0,0.060875,0,-0.060875
0.030563,0,-0.030563,0,0.061125,0,-0.061125
0.030688,0,-0.030688,0,0.061375,0,-0.061375
0.030813,0,-0.030813,0,0.061625,0,-0.061625
0.030938,0,-0.030938,0,0.061875,0,-0.061875
0.031063,0,-0.031063,0,0.062125,0,-0.062125
0.031188,0,-0.031188,0,0.062375,0,-0.062375
0.031313,0,-0.031313,0,0.062625,0,-0.062625
0.031438,0,-0.031438,0,0.062875,0,-0.062875
0.031563,0,-0.031563,0,0.063125,0,-0.063125
0.031688,0,-0.031688,0,0.063375,0,-0.063375
0.031813,0,-0.031813,0,0.063625,0,-0.063625
0.031938,0,-0.031938,0,0.063875,0,-0.063875
0.032063,0,-0.032063,0,0.064125,0,-0.064125
0.032188,0,-0.032188,0,0.064375,0,-0.064375
0.032313,0,-0.032313,0,0.064625,0,-0.064625
0.032438,0,-0.032438,0,0.064875,0,-0.064875
0.032563,0,-0.032563,0,0.065125,0,-0.065125
0.032688,0,-0.032688,0,0.065375,0,-0.065375
0.032813,0,-0.032813,0,0.065625,0,-0.065625
0.032938,0,-0.032938,0,0.065875,0,-0.065875
0.033063,0,-0.033063,0,0.066125,0,-0.066125
0.033188,0,-0.033188,0,0.066375,0,-0.066375
0.033313,0,-0.033313,0,0.066625,0,-0.066625
0.033438,0,-0.033438,0,0.066875,0,-0.066875
0.033563,0,-0.033563,0,0.067125,0,-0.067125
0.033688,0,-0.033688,0,0.067375,0,-0.067375
0.033813,0,-0.033813,0,0.067625,0,-0.067625
0.033938,0,-0.033938,0,0.067875,0,-0.067875
0.034063,0,-0.034063,0,0.068125,0,-0.068125
0.034188,0,-0.034188,0,0.068375,0,-0.068375
0.034313,0,-0.034313,0,0.068625,0,-0.068625
0.034438,0,-0.034438,0,0.068875,0,-0.068875
0.034563,0,-0.034563,0,0.069125,0,-0.069125
0.034688,0,-0.034688,0,0.069375,0,-0.069375
0.034813,0,-0.034813,0,0.069625,0,-0.069625
0.034938,0,-0.034938,0,0.069875,0,-0.069875
0.035063,0,-0.035063,0,0.070125,0,-0.070125
0.035188,0,-0.035188,0,0.070375,0,-0.070375
0.035313,0,-0.035313,0,0.070625,0,-0.070625
0.035438,0,-0.035438,0,0.070875,0,-0.070875
0.035563,0,-0.035563,0,0.071125,0,-0.071125
0.035688,0,-0.035688,0,0.071375,0,-0.071375
0.035813,0,-0.035813,0,0.071625,0,-0.071625
0.035938,0,-0.035938,0,0.071875,0,-0.071875
0.036063,0,-0.036063,0,0.072125,0,-0.072125
0.036188,0,-0.036188,0,0.072375,0,-0.072375
0.036313,0,-0.036313,0,0.072625,0,-0.072625
0.036438,0,-0.036438,0,0.072875,0,-0.072875
0.036563,0,-0.036563,0,0.073125,0,-0.073125
0.036688,0,-0.036688,0,0.073375,0,-0.073375
0.036813,0,-0.036813,0,0.073625,0,-0.073625
0.036938,0,-0.036938,0,0.073875,0,-0.073875
0.037063,0,-0.037063,0,0.074125,0,-0.074125
0.037188,0,-0.037188,0,0.074375,0,-0.074375
0.037313,0,-0.037313,0,0.074625,0,-0.074625
0.037438,0,-0.037438,0,0.074875,0,-0.074875
0.037563,0,-0.037563,0,0.075125,0,-0.075125
0.037688,0,-0.037688,0,0.075375,0,-0.075375
0.037813,0,-0.037813,0,0.075625,0,-0.075625
0.037938,0,-0.037938,0,0.075875,0,-0.075875
0.038063,0,-0.038063,0,0.076125,0,-0.076125
0.038188,0,-0.038188,0,0.076375,0,-0.076375
0.038313,0,-0.038313,0,0.076625,0,-0.076625
0.038438,0,-0.038438,0,0.076875,0,-0.076875
0.038563,0,-0.038563,0,0.077125,0,-0.077125
0.038688,0,-0.038688,0,0.077375,0,-0.077375
0.038813,0,-0.038813,0,0.077625,0,-0.077625
0.038938,0,-0.038938,0,0.077875,0,-0.077875
0.039063,0,-0.039063,0,0.078125,0,-0.078125
0.039188,0,-0.039188,0,0.078375,0,-0.078375
0.039313,0,-0.039313,0,0.078625,0,-0.078625
0.039438,0,-0.039438,0,0.078875,0,-0.078875
0.039563,0,-0.039563,0,0.079125,0,-0.079125
0.039688,0,-0.039688,0,0.079375,0,-0.079375
0.039813,0,-0.039813,0,0.079625,0,-0.079625
0.039938,0,-0.039938,0,0.079875,0,-0.079875
0.040063,0,-0.040063,0,0.080125,0,-0.080125
0.040188,0,-0.040188,0,0.080375,0,-0.080375
0.040313,0,-0.040313,0,0.080625,0,-0.080625
0.040438,0,-0.040438,0,0.080875,0,-0.080875
0.040563,0,-0.040563,0,0.081125,0,-0.081125
0.040688,0,-0.040688,0,0.081375,0,-0.081375
0.040813,0,-0.040813,0,0.081625,0,-0.081625
0.040938,0,-0.040938,0,0.081875,0,-0.081875
0.041063,0,-0.041063,0,0.082125,0,-0.082125
0.041188,0,-0.041188,0,0.082375,0,-0.082375
0.041313,0,-0.041313,0,0.082625,0,-0.082625
0.041438,0,-0.041438,0,0.082875,0,-0.082875
0.041563,0,-0.041563,0,0.083125,0,-0.083125
0.041688,0,-0.041688,0,0.083375,0,-0.083375
0.041813,0,-0.041813,0,0.083625,0,-0.083625
0.041938,0,-0.041938,0,0.083875,0,-0.083875
0.042063,0,-0.042063,0,0.084125,0,-0.084125
0.042188,0,-0.042188,0,0.084375,0,-0.084375
0.042313,0,-0.042313,0,0.084625,0,-0.084625
0.042438,0,-0.042438,0,0.084875,0,-0.084875
0.042563,0,-0.042563,0,0.085125,0,-0.085125
0.042688,0,-0.042688,0,0.085375,0,-0.085375
0.042813,0,-0.042813,0,0.085625,0,-0.085625
0.042938,0,-0.042938,0,0.085875,0,-0.085875
0.043063,0,-0.043063,0,0.086125,0,-0.086125
0.043188,0,-0.043188,0,0.086375,0,-0.086375
0.043313,0,-0.043313,0,0.086625,0,-0.086625
0.043438,0,-0.043438,0,0.086875,0,-0.086875
0.043563,0,-0.043563,0,0.087125,0,-0.087125
0.043688,0,-0.043688,0,0.087375,0,-0.087375
0.043813,0,-0.043813,0,0.087625,0,-0.087625
0.043938,0,-0.043938,0,0.087875,0,-0.087875
0.044063,0,-0.044063,0,0.088125,0,-0.088125
0.044188,0,-0.044188,0,0.088375,0,-0.088375
0.044313,0,-0.044313,0,0.088625,0,-0.088625
0.044438,0,-0.044438,0,0.088875,0,-0.088875
0.044563,0,-0.044563,0,0.089125,0,-0.089125
0.044688,0,-0.044688,0,0.089375,0,-0.089375
0.044813,0,-0.044813,0,0.089625,0,-0.089625
0.044938,0,-0.044938,0,0.089875,0,-0.089875
0.045063,0,-0.045063,0,0.090125,0,-0.090125
0.045188,0,-0.045188,0,0.090375,0,-0.090375
0.045313,0,-0.045313,0,0.090625,0,-0.090625
0.045438,0,-0.045438,0,0.090875,0,-0.090875
0.045563,0,-0.045563,0,0.091125,0,-0.091125
0.045688,0,-0.045688,0,0.091375,0,-0.091375
0.045813,0,-0.045813,0,0.091625,0,-0.091625
0.045938,0,-0.045938,0,0.091875,0,-0.091875
0.046063,0,-0.046063,0,0.092125,0,-0.092125
0.046188,0,-0.046188,0,0.092375,0,-0.092375
0.046313,0,-0.046313,0,0.092625,0,-0.092625
0.046438,0,-0.046438,0,0.092875,0,-0.092875
0.046563,0,-0.046563,0,0.093125,0,-0.093125
0.046688,0,-0.046688,0,0.093375,0,-0.093375
0.046813,0,-0.046813,0,0.093625,0,-0.093625
0.046938,0,-0.046938,0,0.093875,0,-0.093875
0.047063,0,-0.047063,0,0.094125,0,-0.094125
0.047188,0,-0.047188,0,0.094375,0,-0.094375
0.047313,0,-0.047313,0,0.094625,0,-0.094625
0.047438,0,-0.047438,0,0.094875,0,-0.094875
0.047563,0,-0.047563,0,0.095125,0,-0.095125
0.047688,0,-0.047688,0,0.095375,0,-0.095375
0.047813,0,-0.047813,0,0.095625,0,-0.095625
0.047938,0,-0.047938,0,0.095875,0,-0.095875
0.048063,0,-0.048063,0,0.096125,0,-0.096125
0.048188,0,-0.048188,0,0.096375,0,-0.096375
0.048313,0,-0.048313,0,0.096625,0,-0.096625
0.048438,0,-0.048438,0,0.096875,0,-0.096875
0.048563,0,-0.048563,0,0.097125,0,-0.097125
0.048688,0,-0.048688,0,0.097375,0,-0.097375
0.048813,0,-0.048813,0,0.097625,0,-0.097625
0.048938,0,-0.048938,0,0.097875,0,-0.097875
0.049063,0,-0.049063,0,0.098125,0,-0.098125
0.049188,0,-0.049188,0,0.098375,0,-0.098375
0.049313,0,-0.049313,0,0.098625,0,-0.098625
0.049438,0,-0.049438,0,0.098875,0,-0.098875
0.049563,0,-0.049563,0,0.099125,0,-0.099125
0.049688,0,-0.049688,0,0.099375,0,-0.099375
0.049813,0,-0.049813,0,0.099625,0,-0.099625
0.049938,0,-0.049938,0,0.099875,0,-0.099875
0.050063,0,-0.050063,0,0.10013,0,-0.10013
0.050188,0,-0.050188,0,0.10038,0,-0.10038
0.050313,0,-0.050313,0,0.10063,0,-0.10063
0.050438,0,-0.050438,0,0.10088,0,-0.10088
0.050563,0,-0.050563,0,0.10113,0,-0.10113
0.050688,0,-0.050688,0,0.10138,0,-0.10138
0.050813,0,-0.050813,0,0.10163,0,-0.10163
0.050938,0,-0.050938,0,0.10188,0,-0.10188
0.051063,0,-0.051063,0,0.10213,0,-0.10213
0.051188,0,-0.051188,0,0.10238,0,-0.10238
0.051313,0,-0.051313,0,0.10263,0,-0.10263
0.051438,0,-0.051438,0,0.10288,0,-0.10288
0.051563,0,-0.051563,0,0.10313,0,-0.10313
0.051688,0,-0.051688,0,0.10338,0,-0.10338
0.051813,0,-0.051813,0,0.10363,0,-0.10363
0.051938,0,-0.051938,0,0.10388,0,-0.10388
0.052063,0,-0.052063,0,0.10413,0,-0.10413
0.052188,0,-0.052188,0,0.10438,0,-0.10438
0.052313,0,-0.052313,0,0.10463,0,-0.10463
0.052438,0,-0.052438,0,0.10488,0,-0.10488
0.052563,0,-0.052563,0,0.10513,0,-0.10513
0.052688,0,-0.052688,0,0.10538,0,-0.10538
0.052813,0,-0.052813,0,0.10563,0,-0.10563
0.052938,0,-0.052938,0,0.10588,0,-0.10588
0.053063,0,-0.053063,0,0.10613,0,-0.10613
0.053188,0,-0.053188,0,0.10638,0,-0.10638
0.053313,0,-0.053313,0,0.10663,0,-0.10663
0.053438,0,-0.053438,0,0.10688,0,-0.10688
0.053563,0,-0.053563,0,0.10713,0,-0.10713
0.053688,0,-0.053688,0,0.10738,0,-0.10738
0.053813,0,-0.053813,0,0.10763,0,-0.10763
0.053938,0,-0.053938,0,0.10788,0,-0.10788
0.054063,0,-0.054063,0,0.10813,0,-0.10813
0.054188,0,-0.054188,0,0.10838,0,-0.10838
0.054313,0,-0.054313,0,0.10863,0,-0.10863
0.054438,0,-0.054438,0,0.10888,0,-0.10888
0.054563,0,-0.054563,0,0.10913,0,-0.10913
0.054688,0,-0.054688,0,0.10938,0,-0.10938
0.054813,0,-0.054813,0,0.10963,0,-0.10963
0.054938,0,-0.054938,0,0.10988,0,-0.10988
0.055063,0,-0.055063,0,0.11013,0,-0.11013
0.055188,0,-0.055188,0,0.11038,0,-0.11038
0.055313,0,-0.055313,0,0.11063,0,-0.11063
0.055438,0,-0.055438,0,0.11088,0,-0.11088
0.055563,0,-0.055563,0,0.11113,0,-0.11113
